State,City,Property_Type,BHK,Size_in_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities_Score,Facing,Owner_Type,Availability_Status,Age_of_Property,Price_INR,Price_Lakhs
tamil_nadu,coimbatore,independent_house,3,3365,2001,unfurnished,0,1,7,9,good,no,high,6,north,broker,ready,23,22964361.978338726,229.64361978338727
tamil_nadu,coimbatore,apartment,3,2194,2020,unfurnished,26,27,14,6,average,yes,no,5,north_east,owner,ready,4,10749861.752052313,107.49861752052313
tamil_nadu,coimbatore,duplex,2,2082,2012,unfurnished,7,8,9,9,poor,no,no,8,north_west,owner,under_construction,12,13867361.567942034,138.67361567942035
tamil_nadu,chennai,independent_house,1,826,1997,fully_furnished,12,13,11,3,average,no,high,2,north_east,owner,ready,27,4889226.565855839,48.892265658558394
tamil_nadu,chennai,independent_house,1,3302,1990,unfurnished,3,37,7,8,good,no,no,1,north_west,owner,ready,34,10272556.167150816,102.72556167150816
tamil_nadu,tiruchirappalli,villa,5,2417,2004,unfurnished,0,37,12,9,poor,yes,basic,5,south_west,owner,ready,20,22782385.245638095,227.82385245638096
tamil_nadu,madurai,villa,3,1618,2017,fully_furnished,24,29,3,1,good,yes,basic,2,south_west,owner,ready,7,13294460.656854363,132.94460656854363
tamil_nadu,madurai,independent_house,3,614,2001,fully_furnished,4,26,5,9,excellent,no,no,3,south,broker,under_construction,23,6040676.805365876,60.406768053658766
tamil_nadu,salem,duplex,2,2312,1990,fully_furnished,25,26,8,2,average,yes,basic,4,west,owner,under_construction,34,7768045.458157287,77.68045458157287
tamil_nadu,coimbatore,apartment,2,3092,2000,unfurnished,16,32,7,5,poor,yes,basic,6,north,owner,under_construction,24,8707141.837197056,87.07141837197057
tamil_nadu,chennai,apartment,1,940,1991,unfurnished,2,24,13,3,poor,yes,high,2,north_east,builder,ready,33,1900248.3690946936,19.002483690946935
tamil_nadu,salem,independent_house,6,3323,1997,unfurnished,2,3,5,1,poor,no,basic,5,north,owner,ready,27,13988715.568879094,139.88715568879093
tamil_nadu,salem,apartment,3,2836,2020,unfurnished,12,13,14,5,excellent,no,basic,3,west,broker,ready,4,19412300.54575659,194.1230054575659
tamil_nadu,chennai,apartment,3,1852,2010,unfurnished,10,11,10,7,poor,yes,no,5,south_east,owner,under_construction,14,11168219.971603662,111.68219971603662
tamil_nadu,madurai,apartment,3,2117,1992,fully_furnished,4,5,9,2,average,yes,high,7,south_east,broker,under_construction,32,6813148.830933382,68.13148830933382
tamil_nadu,coimbatore,apartment,3,2599,2014,fully_furnished,0,1,10,2,excellent,yes,no,2,south,owner,ready,10,14608019.646252844,146.08019646252845
tamil_nadu,madurai,villa,2,3574,2017,fully_furnished,8,34,14,3,poor,yes,basic,3,west,owner,ready,7,32533663.894334435,325.3366389433444
tamil_nadu,salem,independent_house,2,1828,2017,semi_furnished,15,32,4,8,good,yes,high,2,south_east,owner,ready,7,10337869.663481222,103.37869663481223
tamil_nadu,coimbatore,duplex,3,1711,1991,unfurnished,12,13,7,6,average,no,basic,4,south_east,owner,ready,33,7086756.781068326,70.86756781068325
tamil_nadu,tiruchirappalli,villa,1,1146,1997,unfurnished,16,17,6,3,excellent,yes,no,6,east,broker,ready,27,5835632.8192437235,58.35632819243723
tamil_nadu,salem,apartment,1,2580,1990,unfurnished,1,2,3,3,poor,no,basic,0,south_east,broker,ready,34,2797984.034156289,27.97984034156289
tamil_nadu,madurai,apartment,3,3917,2010,semi_furnished,20,21,2,7,average,no,basic,8,north,owner,under_construction,14,22030571.291135684,220.30571291135684
tamil_nadu,madurai,apartment,4,3873,2004,semi_furnished,4,21,5,3,excellent,no,basic,3,east,broker,ready,20,21828823.657066006,218.28823657066008
tamil_nadu,madurai,villa,4,3189,1997,semi_furnished,5,6,14,2,good,yes,basic,6,north,broker,under_construction,27,30128611.93028401,301.28611930284006
tamil_nadu,chennai,apartment,1,3506,2011,fully_furnished,28,30,11,5,average,yes,no,8,north_west,owner,ready,13,23640749.404298756,236.40749404298757
tamil_nadu,salem,apartment,1,3039,2009,fully_furnished,14,15,7,8,good,yes,no,3,north_east,builder,ready,15,11835781.55883896,118.3578155883896
tamil_nadu,coimbatore,duplex,3,3314,2002,fully_furnished,12,15,14,1,good,yes,basic,0,north_east,broker,ready,22,15956576.10199398,159.5657610199398
tamil_nadu,madurai,independent_house,4,1153,2015,unfurnished,8,9,13,1,average,yes,basic,4,north_east,owner,under_construction,9,8968958.585687429,89.68958585687429
tamil_nadu,madurai,apartment,5,2791,1996,fully_furnished,11,12,9,1,excellent,yes,basic,7,north_west,owner,ready,28,18096250.231745854,180.96250231745853
tamil_nadu,chennai,apartment,4,883,2000,fully_furnished,6,7,13,4,excellent,yes,basic,8,south_west,owner,under_construction,24,10094133.96622238,100.9413396622238
tamil_nadu,coimbatore,villa,3,3992,2020,semi_furnished,10,24,13,8,good,no,no,8,south_west,broker,ready,4,49217479.82909327,492.1747982909327
tamil_nadu,salem,villa,2,787,2023,semi_furnished,15,21,1,8,good,yes,basic,5,north,owner,under_construction,1,7209651.4995589955,72.09651499558996
tamil_nadu,tiruchirappalli,apartment,1,2188,2000,unfurnished,5,9,12,6,average,no,no,1,north,broker,ready,24,3809131.876739135,38.09131876739135
tamil_nadu,chennai,apartment,1,944,2013,fully_furnished,20,32,12,7,average,no,basic,1,north_east,owner,under_construction,11,4719346.644428466,47.19346644428467
tamil_nadu,salem,villa,3,3306,2014,unfurnished,1,2,2,8,average,no,basic,1,north_east,owner,under_construction,10,22275753.49709849,222.7575349709849
tamil_nadu,tiruchirappalli,villa,1,3365,2022,semi_furnished,2,7,1,7,poor,yes,no,3,north,owner,ready,2,14980122.900246738,149.80122900246738
tamil_nadu,madurai,villa,3,3146,2018,semi_furnished,1,2,4,2,good,yes,basic,6,south_west,owner,ready,6,33995436.16755411,339.9543616755411
tamil_nadu,madurai,independent_house,3,3482,2010,fully_furnished,11,12,14,6,poor,yes,no,9,north_west,owner,ready,14,24613920.172841217,246.13920172841216
tamil_nadu,coimbatore,duplex,1,980,2022,semi_furnished,14,15,9,4,average,yes,basic,2,south_west,broker,ready,2,5074662.320713945,50.74662320713945
tamil_nadu,tiruchirappalli,apartment,4,1561,1995,semi_furnished,10,35,11,1,good,yes,no,2,south_east,owner,under_construction,29,6517386.509036137,65.17386509036137
tamil_nadu,madurai,apartment,3,530,1991,semi_furnished,1,6,8,1,average,no,high,1,north,owner,ready,33,1432616.4195984763,14.326164195984763
tamil_nadu,madurai,independent_house,4,3870,2019,unfurnished,2,7,4,5,average,no,basic,2,south_east,owner,ready,5,21501934.183916565,215.01934183916566
tamil_nadu,coimbatore,independent_house,4,3722,2017,fully_furnished,10,11,13,3,average,yes,basic,5,west,builder,under_construction,7,32372461.582621444,323.72461582621446
tamil_nadu,salem,villa,2,2058,2021,unfurnished,2,3,10,9,poor,yes,basic,9,north_west,owner,ready,3,19634487.815559696,196.34487815559697
tamil_nadu,madurai,apartment,2,765,2016,unfurnished,7,34,6,4,average,yes,basic,0,north_west,broker,under_construction,8,2531346.380993561,25.31346380993561
tamil_nadu,chennai,villa,1,820,2011,semi_furnished,4,31,12,1,good,yes,basic,3,north,broker,under_construction,13,9471299.407913378,94.71299407913378
tamil_nadu,chennai,apartment,3,823,2004,semi_furnished,20,21,6,7,average,yes,high,6,north,owner,ready,20,7073765.287688444,70.73765287688444
tamil_nadu,salem,independent_house,3,2208,1996,fully_furnished,4,29,12,6,good,no,high,0,east,owner,ready,28,11440023.802854752,114.40023802854752
tamil_nadu,tiruchirappalli,apartment,4,2178,2020,semi_furnished,17,19,3,4,average,yes,basic,4,south_west,owner,ready,4,10659685.468432862,106.59685468432862
tamil_nadu,coimbatore,independent_house,2,2609,2019,semi_furnished,6,7,1,7,average,yes,high,9,south_east,owner,ready,5,20238290.71445122,202.3829071445122
tamil_nadu,chennai,independent_house,3,494,2003,semi_furnished,10,11,8,4,average,yes,basic,6,east,broker,under_construction,21,5688344.605499339,56.88344605499339
tamil_nadu,chennai,apartment,5,1585,2023,semi_furnished,2,3,6,6,good,yes,basic,2,north_west,broker,ready,1,21550442.69270961,215.5044269270961
tamil_nadu,salem,apartment,3,1234,2016,fully_furnished,16,39,5,3,average,no,high,1,east,owner,under_construction,8,6271673.731347721,62.71673731347721
tamil_nadu,tiruchirappalli,independent_house,1,2219,2012,fully_furnished,3,33,7,5,average,yes,basic,0,west,owner,ready,12,9548817.010959905,95.48817010959904
tamil_nadu,tiruchirappalli,villa,3,3832,1992,unfurnished,7,28,6,1,good,yes,high,0,north,owner,ready,32,17364039.49415351,173.6403949415351
tamil_nadu,salem,apartment,2,3700,1994,semi_furnished,8,39,8,6,average,yes,no,9,west,builder,under_construction,30,12040103.883687777,120.40103883687777
tamil_nadu,chennai,apartment,1,1539,2019,semi_furnished,14,32,5,9,poor,no,basic,2,north,broker,ready,5,8028720.985353148,80.28720985353148
tamil_nadu,coimbatore,apartment,2,2668,1996,semi_furnished,3,4,11,3,average,yes,basic,6,south,broker,ready,28,7978710.475649164,79.78710475649164
tamil_nadu,chennai,duplex,2,862,2007,semi_furnished,26,35,9,1,poor,no,basic,8,north,builder,under_construction,17,7101094.478756516,71.01094478756517
tamil_nadu,tiruchirappalli,apartment,3,1330,1999,semi_furnished,16,17,10,9,excellent,yes,no,8,east,broker,ready,25,7967894.71651269,79.6789471651269
tamil_nadu,chennai,apartment,2,1080,2023,semi_furnished,5,35,9,6,excellent,yes,no,5,south_west,broker,ready,1,10001663.320491023,100.01663320491024
tamil_nadu,coimbatore,villa,3,3786,2022,unfurnished,26,37,5,9,excellent,no,no,1,west,broker,ready,2,39739651.456719585,397.3965145671958
tamil_nadu,madurai,independent_house,1,1753,2021,unfurnished,3,26,7,3,excellent,yes,no,9,south_west,owner,under_construction,3,10269793.420381298,102.69793420381298
tamil_nadu,chennai,apartment,1,1056,2020,semi_furnished,14,17,2,6,excellent,no,high,6,south,owner,ready,4,6288890.9955755565,62.888909955755565
tamil_nadu,salem,duplex,1,2733,2017,semi_furnished,6,34,5,3,good,no,basic,4,south_east,broker,under_construction,7,12249763.106095402,122.49763106095402
tamil_nadu,madurai,independent_house,2,1605,1993,fully_furnished,7,8,6,8,poor,yes,basic,4,south_east,owner,ready,31,5867783.197906286,58.677831979062866
tamil_nadu,salem,independent_house,2,3267,2004,unfurnished,8,9,4,6,excellent,yes,basic,5,south_west,owner,ready,20,15437825.454360235,154.37825454360237
tamil_nadu,salem,apartment,3,855,1991,unfurnished,6,7,13,9,poor,no,high,6,north_east,owner,under_construction,33,2822107.022878203,28.221070228782033
tamil_nadu,salem,villa,5,1318,2012,semi_furnished,0,1,14,3,average,yes,basic,6,north,broker,ready,12,20072246.65645983,200.7224665645983
tamil_nadu,chennai,apartment,2,674,2012,semi_furnished,15,16,3,9,good,no,basic,8,north_west,owner,ready,12,5302940.865864552,53.029408658645515
tamil_nadu,tiruchirappalli,apartment,1,2484,2016,semi_furnished,1,2,12,8,good,yes,no,1,west,broker,ready,8,10315337.923044102,103.15337923044102
tamil_nadu,madurai,apartment,2,2890,2015,unfurnished,7,8,9,4,average,yes,basic,3,south_west,owner,under_construction,9,9973940.802644871,99.73940802644871
tamil_nadu,coimbatore,villa,4,1274,2023,semi_furnished,21,22,12,1,good,yes,no,6,north_west,owner,ready,1,20804412.900036015,208.04412900036016
tamil_nadu,tiruchirappalli,independent_house,3,3507,2002,semi_furnished,25,27,6,5,average,no,basic,1,south,builder,ready,22,13067813.567712694,130.67813567712693
tamil_nadu,chennai,independent_house,3,467,1999,fully_furnished,16,18,9,2,average,no,basic,6,south,owner,ready,25,5527620.136796118,55.27620136796118
tamil_nadu,salem,apartment,1,1833,2015,unfurnished,15,16,9,5,poor,yes,basic,5,south_east,owner,ready,9,4330857.820169145,43.308578201691454
tamil_nadu,coimbatore,independent_house,1,2430,1993,unfurnished,24,26,3,1,good,no,basic,9,north_east,owner,under_construction,31,6110955.8342854725,61.109558342854726
tamil_nadu,madurai,villa,1,759,2007,unfurnished,17,22,10,3,poor,yes,high,8,south_east,broker,under_construction,17,4165291.432246245,41.65291432246245
tamil_nadu,tiruchirappalli,apartment,4,3592,2006,unfurnished,0,1,13,7,poor,no,basic,5,south,owner,ready,18,19820357.697951604,198.20357697951604
tamil_nadu,tiruchirappalli,villa,2,3164,2016,semi_furnished,13,32,12,7,poor,yes,high,1,east,owner,ready,8,25252101.67795802,252.52101677958018
tamil_nadu,coimbatore,apartment,3,1347,1997,semi_furnished,10,22,11,4,good,yes,basic,3,south_west,owner,ready,27,6553117.914781218,65.53117914781218
tamil_nadu,chennai,villa,3,2929,2002,unfurnished,16,27,11,3,average,no,basic,9,south_west,owner,ready,22,33336939.977585148,333.3693997758515
tamil_nadu,madurai,apartment,3,2736,2011,semi_furnished,9,38,4,4,average,no,no,0,west,owner,ready,13,9712505.165543197,97.12505165543196
tamil_nadu,coimbatore,independent_house,2,2301,2019,unfurnished,18,33,6,4,average,yes,basic,3,north_east,broker,ready,5,10654832.071087783,106.54832071087783
tamil_nadu,salem,duplex,3,2537,1993,fully_furnished,15,30,10,8,good,no,no,6,east,broker,ready,31,20467091.247990705,204.67091247990706
tamil_nadu,madurai,duplex,1,2659,2002,semi_furnished,18,19,13,2,excellent,no,no,0,south,broker,ready,22,10747975.691632995,107.47975691632995
tamil_nadu,tiruchirappalli,apartment,6,974,1995,semi_furnished,29,33,3,5,excellent,yes,high,0,south,owner,ready,29,6079030.672637958,60.79030672637958
tamil_nadu,coimbatore,apartment,1,1495,2007,fully_furnished,18,25,1,5,poor,no,no,8,east,owner,under_construction,17,5350319.890814781,53.50319890814781
tamil_nadu,tiruchirappalli,apartment,1,3295,1997,semi_furnished,5,6,10,5,average,no,basic,0,south,owner,ready,27,6080574.029991213,60.80574029991213
tamil_nadu,tiruchirappalli,villa,2,2388,2009,fully_furnished,13,29,13,8,average,yes,no,6,north_east,owner,under_construction,15,19850695.067605667,198.50695067605668
tamil_nadu,tiruchirappalli,independent_house,4,689,2010,fully_furnished,14,15,12,9,poor,no,high,2,north,owner,under_construction,14,6960634.590563077,69.60634590563076
tamil_nadu,chennai,apartment,2,2814,2021,fully_furnished,11,12,3,1,excellent,yes,no,9,south_east,builder,ready,3,29546739.385470495,295.46739385470494
tamil_nadu,tiruchirappalli,apartment,2,2474,2021,unfurnished,10,38,13,6,average,yes,no,7,south_east,builder,ready,3,10435787.925599828,104.35787925599828
tamil_nadu,salem,duplex,1,2867,1991,unfurnished,14,15,3,8,good,no,high,0,north_west,owner,ready,33,5414889.395315003,54.14889395315003
tamil_nadu,salem,independent_house,1,3347,1991,semi_furnished,18,31,13,1,poor,yes,basic,7,east,broker,under_construction,33,6631533.088108857,66.31533088108857
tamil_nadu,madurai,apartment,3,1785,2021,unfurnished,0,1,1,4,average,yes,high,0,south_west,owner,ready,3,6458613.558816289,64.58613558816289
tamil_nadu,tiruchirappalli,apartment,2,1988,2011,semi_furnished,7,20,5,8,good,no,basic,4,south_west,builder,ready,13,9411636.461388238,94.11636461388238
tamil_nadu,tiruchirappalli,apartment,3,2177,2015,semi_furnished,4,29,14,8,poor,yes,basic,4,north,broker,under_construction,9,12189076.550439877,121.89076550439877
tamil_nadu,coimbatore,independent_house,3,1878,1999,semi_furnished,10,11,9,5,poor,no,basic,4,west,owner,ready,25,8011033.075378368,80.11033075378367
tamil_nadu,chennai,duplex,4,1204,1994,fully_furnished,8,9,4,4,poor,yes,basic,8,south_east,owner,ready,30,13667999.993112195,136.67999993112196
tamil_nadu,madurai,villa,1,1011,2001,semi_furnished,15,16,2,7,average,yes,basic,3,south_east,owner,ready,23,4715663.504643269,47.15663504643269
tamil_nadu,tiruchirappalli,apartment,2,871,2021,fully_furnished,13,16,5,3,poor,yes,basic,6,south,owner,ready,3,4503753.188522226,45.037531885222265
tamil_nadu,coimbatore,villa,4,2369,2007,fully_furnished,21,33,14,1,average,no,no,6,north_east,owner,ready,17,23850284.19633602,238.5028419633602
tamil_nadu,chennai,apartment,3,768,1999,semi_furnished,18,19,3,9,good,no,basic,7,north_west,owner,ready,25,7660338.187338079,76.6033818733808
tamil_nadu,madurai,apartment,1,3797,2012,semi_furnished,15,25,4,9,average,yes,basic,9,north_west,broker,ready,12,11280251.099526048,112.80251099526048
tamil_nadu,madurai,duplex,3,809,1990,unfurnished,7,34,13,5,average,no,no,7,south_east,broker,under_construction,34,4976926.2519567385,49.769262519567384
tamil_nadu,tiruchirappalli,apartment,4,2025,2007,fully_furnished,11,39,7,9,poor,no,basic,5,west,owner,under_construction,17,13600983.562827114,136.00983562827113
tamil_nadu,madurai,apartment,2,3974,2019,fully_furnished,15,24,4,9,good,yes,basic,3,north,owner,ready,5,24330870.194449343,243.30870194449344
tamil_nadu,coimbatore,duplex,4,3496,2008,semi_furnished,21,32,12,4,average,yes,no,4,north,owner,under_construction,16,28490711.892167393,284.90711892167394
tamil_nadu,madurai,apartment,2,560,2006,unfurnished,6,39,4,5,good,no,no,1,south_east,broker,under_construction,18,2194312.22548468,21.9431222548468
tamil_nadu,salem,villa,1,3666,2017,fully_furnished,2,3,12,8,average,yes,basic,5,north_west,owner,ready,7,31799691.28615051,317.9969128615051
tamil_nadu,coimbatore,duplex,1,2136,2011,fully_furnished,12,13,11,2,average,yes,basic,3,west,owner,ready,13,8393113.84562777,83.9311384562777
tamil_nadu,chennai,independent_house,1,3892,2021,semi_furnished,7,30,1,9,poor,yes,basic,1,west,broker,ready,3,18980262.88874776,189.8026288874776
tamil_nadu,chennai,apartment,2,3125,2014,semi_furnished,17,23,1,2,poor,yes,no,0,north,broker,ready,10,13002453.238549959,130.02453238549958
tamil_nadu,tiruchirappalli,apartment,4,2157,1998,fully_furnished,5,30,6,7,good,no,no,5,east,broker,ready,26,10996475.836691333,109.96475836691333
tamil_nadu,tiruchirappalli,apartment,3,412,1990,unfurnished,5,12,3,4,poor,yes,basic,5,east,owner,under_construction,34,1466088.0958222093,14.660880958222092
tamil_nadu,salem,apartment,3,3878,2018,unfurnished,13,38,12,2,good,no,high,5,west,builder,ready,6,24906999.453054674,249.06999453054675
tamil_nadu,chennai,villa,3,2386,2004,semi_furnished,22,24,3,7,poor,yes,basic,2,east,owner,ready,20,20689487.67314613,206.8948767314613
tamil_nadu,chennai,apartment,2,2278,2018,semi_furnished,23,24,12,6,good,yes,basic,9,west,owner,under_construction,6,19306399.008690443,193.06399008690443
tamil_nadu,chennai,apartment,2,3826,2010,semi_furnished,13,30,6,1,poor,no,high,6,south_west,broker,ready,14,16658713.72099913,166.58713720999128
tamil_nadu,chennai,independent_house,4,3717,2001,fully_furnished,6,17,4,4,excellent,no,basic,9,south_west,broker,ready,23,40074872.05444287,400.7487205444287
tamil_nadu,madurai,independent_house,3,2535,2015,fully_furnished,3,15,2,7,average,yes,basic,2,south,broker,under_construction,9,14616356.932856912,146.1635693285691
tamil_nadu,coimbatore,villa,2,838,2020,unfurnished,24,36,1,7,average,yes,no,9,north,owner,under_construction,4,6675665.439855379,66.75665439855379
